0.00024098417055418153, 0.00024098416822172103
0.0007803653290783252, 0.0007803652498751425
0.0008302807818916236, 0.0008302806864970455
0.0010318483716909022, 0.001031848188587516
0.0013221515413541773, 0.0013221511561487312
0.0016655058717640614, 0.0016655051017703225
0.0031738489929833413, 0.003173843664454628
0.0034821258063910676, 0.0034821187694832863
0.00386866010985365, 0.0038686504597905983
0.004350482676209744, 0.004350468952843004
0.005476828790929034, 0.005476801410793554
0.006442698067772312, 0.006442653496894747
0.006984216358076889, 0.00698415957737666
0.008990071999857019, 0.008989950901987011
0.0091734494169593, 0.009173320756548422
0.009521714922056113, 0.009521571044747629
0.00976039753159963, 0.009760242561040407
0.01171049093435128, 0.011710223281990477
0.011741519097800968, 0.011741249312289634
0.012119327144259895, 0.012119030469167284
0.012136417896582152, 0.012136119964605592
0.013712303770172518, 0.013711874059694476
0.015642665987081195, 0.015642028053076875
0.015896092244211957, 0.015895422800008444
0.01723412773883437, 0.017233274618639088
0.0179746985473761, 0.017973730656088576
0.01859089570738881, 0.01858982482398479
0.01862325473224624, 0.018622178247279082
0.018796129838156705, 0.01879502309616806
0.01925109273769987, 0.01924990366923766
0.020004730647924518, 0.020003396394935757
0.020982763419465922, 0.02098122375090761
0.02121919256988347, 0.021217600267537554
0.02136759458998272, 0.02136596864539498
0.021372126605312403, 0.021370499625944183
0.022458356816601466, 0.022456468948145635
0.022989538778395158, 0.02298751376431025
0.02409531516799346, 0.024092983675743387
0.025559490830726617, 0.025556707972012815
0.026505074848375276, 0.026501971570968782
0.028985994786103753, 0.0289819360096297
0.029871795089595476, 0.02986735273381458
0.030480839303290708, 0.03047611965823093
0.030817600049370952, 0.030812722242845335
0.03163315955546642, 0.03162788416346759
0.03479001250201508, 0.03478299494060634
0.034895777388519456, 0.03488869563282502
0.03734027147804353, 0.03733159485187851
0.03848972047770349, 0.0384802176938402
0.03861351670493507, 0.038603921937719936
0.038702817768767606, 0.03869315628167129
0.03906247995531409, 0.03905254662102717
0.03977717520644575, 0.039766686638237486
0.03996975905598221, 0.03995911741386524
0.04531507751418751, 0.045299570351579464
0.046646989855041454, 0.04663007484067431
0.04812998222687215, 0.04811140223364549
0.048571441431828344, 0.048552345515790234
0.0492160396827912, 0.04919617342148675
0.04968938558179037, 0.049668940633569525
0.05165410698964701, 0.051631139930724546
0.05438199471864191, 0.05435519378457587
0.05441336095313831, 0.054386513622486136
0.05498334380717118, 0.054955644012755926
0.05712247818606908, 0.057091418360232515
